year7_pct_incorrect,year8_pct_incorrect,year9_pct_incorrect,year10_pct_incorrect,year11_pct_incorrect,overall_pct_incorrect,most_common_wrong_answer,explanation,_n_extracted,QuestionId,replication
85,65,45,30,20,49,B,"The most prevalent error is the sign mistake (Option B). Even students who understand the process of expansion often default to 'a negative times a negative is a negative' when working under pressure, or they simply forget to apply the sign rule to the constants. Younger students (Year 7 and 8) frequently confuse addition and multiplication rules, leading them to Option D (-7) or Option A (+7) because they see -4 and -3 and perform an additive operation rather than a multiplicative one. By Year ",6,139,0
85,65,45,30,20,49,B,"The most common error is a sign mistake. Many students correctly identify that 4 multiplied by 3 is 12, but they struggle with the directed number aspect. Students often remember the rule 'a minus and a minus make a plus' for addition/subtraction but misapply it, or conversely, they feel that because both terms are negative, the result 'must' be negative. Option B (-12) is the most frequent distractor due to this sign confusion. Option D (-7) is also common among lower-ability students who add t",6,139,1
85,65,45,30,20,49,B,"The most common error is a failure to correctly apply the rules of directed numbers, specifically that a negative multiplied by a negative results in a positive. Many students instinctively see two minus signs and believe the result must remain negative (Option B). Additionally, lower-ability students or those in younger year groups often default to addition rather than multiplication when they see two integers, leading them to choose Option D (-7) or even Option A (+7) due to confusion between ",6,139,2
85,65,45,30,20,49,B,"The most prevalent error is a failure to correctly apply the rules for multiplying directed numbers, specifically that a negative multiplied by a negative results in a positive. Many students instinctively see the minus signs and assume the result must remain negative. Additionally, there is a common 'additive' misconception where students perform -4 - 3 to get -7 (Option D) or simply add the absolute values to get +7 (Option A) because they confuse the operation of expansion (multiplication) wi",6,139,3
85,65,45,30,20,49,B,"The most prevalent error is the sign mistake. Students frequently remember that 4 x 3 = 12, but struggle with the rule for multiplying two negative integers, leading them to choose B (-12). In lower year groups (Year 7 and 8), many students also confuse multiplication with addition, leading them to choose D (-7) or A (+7) because they are ""combining"" the numbers rather than finding the product. By Year 11, while most understand the expansion process, a significant minority still make ""slip"" erro",6,139,4
95,85,75,60,50,73,C,"The primary misconception is two-fold. First, students often believe that squaring a negative number results in a negative value (e.g., thinking (-2)² is -4), leading them to choose C or D because they expect the result to be negative and thus a counter-example. Second, many students have a weak grasp of 'decimal arithmetic' compared to integers; they fail to recognise that squaring a number between 0 and 1 (like 0.5) results in a smaller value (0.25), which when doubled (0.5) and subtracted by ",6,290,0
95,85,75,60,50,73,C,"The primary misconception is two-fold. First, many students incorrectly believe that squaring a negative number results in a negative value (e.g., thinking (-2)² is -4), leading them to pick C or D because they expect the result to be negative. Second, students often have a 'whole number bias' and struggle to conceptualise that squaring a fraction or decimal between 0 and 1 results in a smaller value (0.5² = 0.25), which is necessary for the expression 2n² - 1 to result in a negative total (0.5 ",6,290,1
95,85,75,60,50,73,C,"The primary misconception is two-fold. First, students often struggle with the order of operations (BIDMAS), incorrectly multiplying by 2 before squaring. Second, as identified, students frequently believe that squaring a negative number results in a negative product, leading them to choose C or D because they expect the result to be negative (e.g., thinking 2(-2)² - 1 becomes -8 - 1). Option B is often overlooked because many students hold the 'multiplication makes bigger' misconception and don",6,290,2
95,85,75,60,45,72,C,"Students frequently struggle with the order of operations (BIDMAS) and the squaring of negative numbers. The most common misconception is that squaring a negative number results in a negative value (e.g., believing (-2)^2 is -4). Consequently, many students will select C or D, believing they result in negative totals (2 * -4 - 1 = -9). Furthermore, many students instinctively avoid the decimal option (B) because they find fraction/decimal arithmetic more cognitively demanding, or they assume tha",6,290,3
95,85,75,60,50,73,C,"The primary misconception is two-fold. First, students often believe that squaring a negative number results in a negative value (e.g., thinking (-2)^2 is -4), leading them to select C or D because they expect the result to be negative. Second, many students have a weak grasp of squaring decimals and fractions; they often fail to realise that squaring a number between 0 and 1 results in a smaller value. In option B, 0.5 squared is 0.25, and 2 * 0.25 is 0.5, making the expression 0.5 - 1 = -0.5. ",6,290,4
85,70,55,45,35,58,C,"The primary reason students struggle here is the 'double negative' trap combined with BIDMAS/order of operations. In Option B, many students correctly identify that (-4) x 2 = -8, but then fail to handle -28 - (-8) correctly, often simplifying it to -28 - 8 = -36. Option C is the most common distractor because students frequently believe (-5)^2 is -25 (misapplying the rule that a negative squared is positive, or simply typing it into a non-scientific calculator without brackets), leading them to",6,435,0
